wav,txt
fechas1/train/fechas1_007909.wav,el siguiente lunes (1) gracias
fechas1/train/fechas1_007910.wav,el siguiente viernes (5) gracias
fechas1/train/fechas1_007911.wav,el siguiente martes (2)
fechas1/train/fechas1_007912.wav,en tres días (+3)
fechas1/train/fechas1_007913.wav,este viernes (5) por favor
fechas1/train/fechas1_007914.wav,el próximo jueves (4) por favor
fechas1/train/fechas1_007915.wav,este jueves (4) que viene
fechas1/train/fechas1_007916.wav,en tres días (+3) gracias
fechas1/train/fechas1_007917.wav,por favor en tres días (+3)
fechas1/train/fechas1_007918.wav,por favor en un par de días (+2)
fechas1/train/fechas1_007919.wav,el próximo martes (2)
fechas1/train/fechas1_007920.wav,por favor este lunes (1) que viene
fechas1/train/fechas1_007921.wav,mañana (+1)
fechas1/train/fechas1_007922.wav,por favor el próximo viernes (5)
fechas1/train/fechas1_007923.wav,el martes (2)
fechas1/train/fechas1_007924.wav,en tres días (+3) gracias
fechas1/train/fechas1_007925.wav,por favor este lunes (1)
fechas1/train/fechas1_007926.wav,el próximo jueves (4) por favor
fechas1/train/fechas1_007927.wav,el jueves (4)
fechas1/train/fechas1_007928.wav,el siguiente jueves (4) gracias
fechas1/train/fechas1_007929.wav,el viernes (5) próximo
fechas1/train/fechas1_007930.wav,por favor el miércoles (3)
fechas1/train/fechas1_007931.wav,por favor este miércoles (3)
fechas1/train/fechas1_007932.wav,el próximo viernes (5)
fechas1/train/fechas1_007933.wav,por favor el siguiente martes (2)
fechas1/train/fechas1_007934.wav,este jueves (4)
fechas1/train/fechas1_007935.wav,este miércoles (3)
fechas1/train/fechas1_007936.wav,en tres días (+3)
fechas1/train/fechas1_007937.wav,pasado mañana (+2) gracias
fechas1/train/fechas1_007938.wav,este viernes (5) siguiente
fechas1/train/fechas1_007939.wav,en tres días (+3)
fechas1/train/fechas1_007940.wav,el siguiente martes (2)
fechas1/train/fechas1_007941.wav,este miércoles (3) próximo gracias
fechas1/train/fechas1_007942.wav,el martes (2) próximo
fechas1/train/fechas1_007943.wav,por favor el viernes (5)
fechas1/train/fechas1_007944.wav,por favor este viernes (5) que viene
fechas1/train/fechas1_007945.wav,el lunes (1) siguiente
fechas1/train/fechas1_007946.wav,por favor el próximo martes (2)
fechas1/train/fechas1_007947.wav,el siguiente martes (2) por favor
fechas1/train/fechas1_007948.wav,el jueves (4) siguiente por favor
fechas1/train/fechas1_007949.wav,por favor el lunes (1)
fechas1/train/fechas1_007950.wav,el martes (2) que viene por favor
fechas1/train/fechas1_007951.wav,este viernes (5) siguiente por favor
fechas1/train/fechas1_007952.wav,este martes (2) por favor
fechas1/train/fechas1_007953.wav,el próximo lunes (1) gracias
fechas1/train/fechas1_007954.wav,este lunes (1) por favor
fechas1/train/fechas1_007955.wav,el siguiente lunes (1)
fechas1/train/fechas1_007956.wav,el lunes (1) siguiente gracias
fechas1/train/fechas1_007957.wav,pasado mañana (+2) gracias
fechas1/train/fechas1_007958.wav,el jueves (4) por favor
fechas1/train/fechas1_007959.wav,el próximo martes (2) gracias
fechas1/train/fechas1_007960.wav,el próximo jueves (4) gracias
fechas1/train/fechas1_007961.wav,el jueves (4)
fechas1/train/fechas1_007962.wav,el martes (2) por favor
fechas1/train/fechas1_007963.wav,en un par de días (+2)
fechas1/train/fechas1_007964.wav,en tres días (+3) gracias
fechas1/train/fechas1_007965.wav,el próximo martes (2) gracias
fechas1/train/fechas1_007966.wav,por favor en tres días (+3)
fechas1/train/fechas1_007967.wav,por favor este viernes (5) próximo
fechas1/train/fechas1_007968.wav,mañana (+1)
fechas1/train/fechas1_007969.wav,este jueves (4)
fechas1/train/fechas1_007970.wav,el próximo jueves (4)
fechas1/train/fechas1_007971.wav,por favor el viernes (5) siguiente
fechas1/train/fechas1_007972.wav,este miércoles (3) que viene
fechas1/train/fechas1_007973.wav,este martes (2) que viene
fechas1/train/fechas1_007974.wav,en un par de días (+2)
fechas1/train/fechas1_007975.wav,pasado mañana (+2)
fechas1/train/fechas1_007976.wav,en un par de días (+2)
fechas1/train/fechas1_007977.wav,el lunes (1) próximo
fechas1/train/fechas1_007978.wav,por favor el martes (2) siguiente
fechas1/train/fechas1_007979.wav,en tres días (+3)
fechas1/train/fechas1_007980.wav,por favor en tres días (+3)
fechas1/train/fechas1_007981.wav,el siguiente lunes (1)
fechas1/train/fechas1_007982.wav,en tres días (+3)
fechas1/train/fechas1_007983.wav,el siguiente miércoles (3) por favor
fechas1/train/fechas1_007984.wav,el viernes (5) que viene
fechas1/train/fechas1_007985.wav,por favor este jueves (4)
fechas1/train/fechas1_007986.wav,en tres días (+3) por favor
fechas1/train/fechas1_007987.wav,el jueves (4) que viene
fechas1/train/fechas1_007988.wav,el viernes (5)
fechas1/train/fechas1_007989.wav,el siguiente viernes (5)
fechas1/train/fechas1_007990.wav,este viernes (5) que viene gracias
fechas1/train/fechas1_007991.wav,el viernes (5) próximo
fechas1/train/fechas1_007992.wav,por favor este lunes (1)
fechas1/train/fechas1_007993.wav,en tres días (+3)
fechas1/train/fechas1_007994.wav,el próximo lunes (1)
fechas1/train/fechas1_007995.wav,este jueves (4) próximo por favor
fechas1/train/fechas1_007996.wav,este martes (2)
fechas1/train/fechas1_007997.wav,el siguiente miércoles (3) por favor
fechas1/train/fechas1_007998.wav,por favor pasado mañana (+2)
fechas1/train/fechas1_007999.wav,el martes (2)
fechas1/train/fechas1_008000.wav,el próximo jueves (4)
fechas1/train/fechas1_008001.wav,el miércoles (3) siguiente
fechas1/train/fechas1_008002.wav,el próximo lunes (1) por favor
fechas1/train/fechas1_008003.wav,el siguiente miércoles (3) por favor
fechas1/train/fechas1_008004.wav,el próximo lunes (1)
fechas1/train/fechas1_008005.wav,en un par de días (+2)
fechas1/train/fechas1_008006.wav,el martes (2)
fechas1/train/fechas1_008007.wav,el siguiente martes (2) por favor
fechas1/train/fechas1_008008.wav,este jueves (4)
fechas1/train/fechas1_008009.wav,este martes (2)
fechas1/train/fechas1_008010.wav,pasado mañana (+2) por favor
fechas1/train/fechas1_008011.wav,el viernes (5) próximo por favor
fechas1/train/fechas1_008012.wav,el próximo lunes (1) por favor
fechas1/train/fechas1_008013.wav,el jueves (4) que viene
fechas1/train/fechas1_008014.wav,en tres días (+3)
fechas1/train/fechas1_008015.wav,este jueves (4) gracias
fechas1/train/fechas1_008016.wav,este lunes (1) que viene
fechas1/train/fechas1_008017.wav,el miércoles (3)
fechas1/train/fechas1_008018.wav,el siguiente miércoles (3)
fechas1/train/fechas1_008019.wav,el próximo martes (2)
fechas1/train/fechas1_008020.wav,en un par de días (+2)
fechas1/train/fechas1_008021.wav,este martes (2)
fechas1/train/fechas1_008022.wav,por favor el próximo viernes (5)
fechas1/train/fechas1_008023.wav,por favor el jueves (4) que viene
fechas1/train/fechas1_008024.wav,por favor este viernes (5)
fechas1/train/fechas1_008025.wav,este jueves (4) siguiente
fechas1/train/fechas1_008026.wav,este jueves (4) por favor
fechas1/train/fechas1_008027.wav,en un par de días (+2)
fechas1/train/fechas1_008028.wav,el siguiente jueves (4)
fechas1/train/fechas1_008029.wav,este martes (2) próximo
fechas1/train/fechas1_008030.wav,el jueves (4) siguiente
fechas1/train/fechas1_008031.wav,este miércoles (3) gracias
fechas1/train/fechas1_008032.wav,pasado mañana (+2)
fechas1/train/fechas1_008033.wav,en un par de días (+2)
fechas1/train/fechas1_008034.wav,el siguiente lunes (1)
fechas1/train/fechas1_008035.wav,el martes (2) próximo gracias
fechas1/train/fechas1_008036.wav,el próximo miércoles (3)
fechas1/train/fechas1_008037.wav,por favor mañana (+1)
fechas1/train/fechas1_008038.wav,el jueves (4) gracias
fechas1/train/fechas1_008039.wav,este martes (2)
fechas1/train/fechas1_008040.wav,por favor el próximo miércoles (3)
fechas1/train/fechas1_008041.wav,este martes (2) gracias
fechas1/train/fechas1_008042.wav,el lunes (1) que viene
fechas1/train/fechas1_008043.wav,el siguiente viernes (5)
fechas1/train/fechas1_008044.wav,el miércoles (3)
fechas1/train/fechas1_008045.wav,el siguiente martes (2)
fechas1/train/fechas1_008046.wav,el martes (2) próximo por favor
fechas1/train/fechas1_008047.wav,el lunes (1)
fechas1/train/fechas1_008048.wav,el próximo viernes (5)
fechas1/train/fechas1_008049.wav,mañana (+1)
fechas1/train/fechas1_008050.wav,por favor este miércoles (3)
fechas1/train/fechas1_008051.wav,en tres días (+3)
fechas1/train/fechas1_008052.wav,este jueves (4)
fechas1/train/fechas1_008053.wav,este martes (2)
fechas1/train/fechas1_008054.wav,en tres días (+3) por favor
fechas1/train/fechas1_008055.wav,este miércoles (3)
fechas1/train/fechas1_008056.wav,este viernes (5) próximo
fechas1/train/fechas1_008057.wav,este jueves (4)
fechas1/train/fechas1_008058.wav,el siguiente lunes (1) gracias
fechas1/train/fechas1_008059.wav,por favor el lunes (1) próximo
fechas1/train/fechas1_008060.wav,mañana (+1)
fechas1/train/fechas1_008061.wav,por favor el jueves (4)
fechas1/train/fechas1_008062.wav,este jueves (4) siguiente
fechas1/train/fechas1_008063.wav,en un par de días (+2)
fechas1/train/fechas1_008064.wav,pasado mañana (+2) por favor
fechas1/train/fechas1_008065.wav,este martes (2) próximo
fechas1/train/fechas1_008066.wav,el siguiente martes (2)
fechas1/train/fechas1_008067.wav,en un par de días (+2) por favor
fechas1/train/fechas1_008068.wav,este martes (2)
fechas1/train/fechas1_008069.wav,por favor en un par de días (+2)
fechas1/train/fechas1_008070.wav,el miércoles (3)
fechas1/train/fechas1_008071.wav,mañana (+1)
fechas1/train/fechas1_008072.wav,este jueves (4) que viene
fechas1/train/fechas1_008073.wav,pasado mañana (+2)
fechas1/train/fechas1_008074.wav,el martes (2) que viene
fechas1/train/fechas1_008075.wav,en tres días (+3) gracias
fechas1/train/fechas1_008076.wav,en un par de días (+2) gracias
fechas1/train/fechas1_008077.wav,este viernes (5) que viene
fechas1/train/fechas1_008078.wav,en tres días (+3)
fechas1/train/fechas1_008079.wav,este lunes (1) próximo gracias
fechas1/train/fechas1_008080.wav,este viernes (5) siguiente
fechas1/train/fechas1_008081.wav,el siguiente lunes (1)
fechas1/train/fechas1_008082.wav,el martes (2) que viene
fechas1/train/fechas1_008083.wav,por favor el siguiente martes (2)
fechas1/train/fechas1_008084.wav,en tres días (+3) por favor
fechas1/train/fechas1_008085.wav,el próximo viernes (5)
fechas1/train/fechas1_008086.wav,este lunes (1) por favor
fechas1/train/fechas1_008087.wav,en un par de días (+2) por favor
fechas1/train/fechas1_008088.wav,el miércoles (3) próximo
fechas1/train/fechas1_008089.wav,el miércoles (3) próximo
fechas1/train/fechas1_008090.wav,el miércoles (3) que viene
fechas1/train/fechas1_008091.wav,en un par de días (+2)
fechas1/train/fechas1_008092.wav,este lunes (1)
fechas1/train/fechas1_008093.wav,mañana (+1) por favor
fechas1/train/fechas1_008094.wav,el jueves (4) por favor
fechas1/train/fechas1_008095.wav,este lunes (1)
fechas1/train/fechas1_008096.wav,mañana (+1)
fechas1/train/fechas1_008097.wav,el lunes (1) siguiente por favor
fechas1/train/fechas1_008098.wav,en un par de días (+2)
fechas1/train/fechas1_008099.wav,este viernes (5) siguiente
fechas1/train/fechas1_008100.wav,mañana (+1)
fechas1/train/fechas1_008101.wav,por favor este lunes (1)
fechas1/train/fechas1_008102.wav,este lunes (1) que viene gracias
fechas1/train/fechas1_008103.wav,este martes (2) que viene por favor
fechas1/train/fechas1_008104.wav,el martes (2) siguiente por favor
fechas1/train/fechas1_008105.wav,este martes (2) siguiente
fechas1/train/fechas1_008106.wav,por favor el siguiente jueves (4)
fechas1/train/fechas1_008107.wav,en tres días (+3)
fechas1/train/fechas1_008108.wav,este miércoles (3)
fechas1/train/fechas1_008109.wav,pasado mañana (+2) por favor
fechas1/train/fechas1_008110.wav,el viernes (5) que viene
fechas1/train/fechas1_008111.wav,por favor este miércoles (3) que viene
fechas1/train/fechas1_008112.wav,en tres días (+3) por favor
fechas1/train/fechas1_008113.wav,el jueves (4)
fechas1/train/fechas1_008114.wav,en tres días (+3)
fechas1/train/fechas1_008115.wav,el martes (2)
fechas1/train/fechas1_008116.wav,el lunes (1)
fechas1/train/fechas1_008117.wav,el miércoles (3)
fechas1/train/fechas1_008118.wav,por favor en tres días (+3)
fechas1/train/fechas1_008119.wav,el siguiente viernes (5)
fechas1/train/fechas1_008120.wav,el viernes (5) por favor
fechas1/train/fechas1_008121.wav,por favor el próximo lunes (1)
fechas1/train/fechas1_008122.wav,en tres días (+3)
fechas1/train/fechas1_008123.wav,el miércoles (3) siguiente
fechas1/train/fechas1_008124.wav,el jueves (4)
fechas1/train/fechas1_008125.wav,este viernes (5)
fechas1/train/fechas1_008126.wav,el próximo lunes (1) por favor
fechas1/train/fechas1_008127.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_008128.wav,el jueves (4) siguiente
fechas1/train/fechas1_008129.wav,por favor el miércoles (3) que viene
fechas1/train/fechas1_008130.wav,por favor mañana (+1)
fechas1/train/fechas1_008131.wav,el siguiente martes (2)
fechas1/train/fechas1_008132.wav,este miércoles (3) siguiente por favor
fechas1/train/fechas1_008133.wav,el próximo viernes (5)
fechas1/train/fechas1_008134.wav,el próximo miércoles (3)
fechas1/train/fechas1_008135.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_008136.wav,el martes (2) gracias
fechas1/train/fechas1_008137.wav,en tres días (+3) por favor
fechas1/train/fechas1_008138.wav,pasado mañana (+2)
fechas1/train/fechas1_008139.wav,el lunes (1)
fechas1/train/fechas1_008140.wav,el próximo miércoles (3) por favor
fechas1/train/fechas1_008141.wav,por favor este martes (2)
fechas1/train/fechas1_008142.wav,el martes (2) siguiente
fechas1/train/fechas1_008143.wav,por favor este miércoles (3)
fechas1/train/fechas1_008144.wav,el jueves (4) gracias
fechas1/train/fechas1_008145.wav,este lunes (1) gracias
fechas1/train/fechas1_008146.wav,este lunes (1) siguiente por favor
fechas1/train/fechas1_008147.wav,el miércoles (3) siguiente
fechas1/train/fechas1_008148.wav,por favor en tres días (+3)
fechas1/train/fechas1_008149.wav,en tres días (+3) por favor
fechas1/train/fechas1_008150.wav,el martes (2)
fechas1/train/fechas1_008151.wav,en un par de días (+2)
fechas1/train/fechas1_008152.wav,el viernes (5) próximo
fechas1/train/fechas1_008153.wav,este jueves (4)
fechas1/train/fechas1_008154.wav,por favor el siguiente lunes (1)
fechas1/train/fechas1_008155.wav,el siguiente martes (2)
fechas1/train/fechas1_008156.wav,el próximo jueves (4)
fechas1/train/fechas1_008157.wav,el lunes (1) gracias
fechas1/train/fechas1_008158.wav,por favor el próximo viernes (5)
fechas1/train/fechas1_008159.wav,mañana (+1) gracias
fechas1/train/fechas1_008160.wav,mañana (+1)
fechas1/train/fechas1_008161.wav,el lunes (1) que viene
fechas1/train/fechas1_008162.wav,este miércoles (3) gracias
fechas1/train/fechas1_008163.wav,por favor el próximo jueves (4)
fechas1/train/fechas1_008164.wav,el lunes (1) siguiente
fechas1/train/fechas1_008165.wav,pasado mañana (+2)
fechas1/train/fechas1_008166.wav,el viernes (5)
fechas1/train/fechas1_008167.wav,el martes (2) que viene
fechas1/train/fechas1_008168.wav,este jueves (4)
fechas1/train/fechas1_008169.wav,el martes (2) próximo
fechas1/train/fechas1_008170.wav,en tres días (+3) por favor
fechas1/train/fechas1_008171.wav,en tres días (+3) por favor
fechas1/train/fechas1_008172.wav,este miércoles (3) que viene
fechas1/train/fechas1_008173.wav,este lunes (1) próximo
fechas1/train/fechas1_008174.wav,el martes (2)
fechas1/train/fechas1_008175.wav,el viernes (5) que viene
fechas1/train/fechas1_008176.wav,este viernes (5) siguiente por favor
fechas1/train/fechas1_008177.wav,en tres días (+3) por favor
fechas1/train/fechas1_008178.wav,en un par de días (+2) gracias
fechas1/train/fechas1_008179.wav,por favor este jueves (4) que viene
fechas1/train/fechas1_008180.wav,por favor el siguiente viernes (5)
fechas1/train/fechas1_008181.wav,el siguiente miércoles (3)
fechas1/train/fechas1_008182.wav,este viernes (5)
fechas1/train/fechas1_008183.wav,este lunes (1) por favor
fechas1/train/fechas1_008184.wav,en un par de días (+2) por favor
fechas1/train/fechas1_008185.wav,en tres días (+3) por favor
fechas1/train/fechas1_008186.wav,este miércoles (3) que viene
fechas1/train/fechas1_008187.wav,el viernes (5) que viene
fechas1/train/fechas1_008188.wav,el siguiente miércoles (3)
fechas1/train/fechas1_008189.wav,en un par de días (+2)
fechas1/train/fechas1_008190.wav,mañana (+1) gracias
fechas1/train/fechas1_008191.wav,en un par de días (+2)
fechas1/train/fechas1_008192.wav,en tres días (+3)
fechas1/train/fechas1_008193.wav,por favor el jueves (4)
fechas1/train/fechas1_008194.wav,el próximo viernes (5) gracias
fechas1/train/fechas1_008195.wav,este miércoles (3) por favor
fechas1/train/fechas1_008196.wav,el lunes (1) que viene
fechas1/train/fechas1_008197.wav,el siguiente jueves (4) gracias
fechas1/train/fechas1_008198.wav,el siguiente lunes (1)
fechas1/train/fechas1_008199.wav,el martes (2) que viene
fechas1/train/fechas1_008200.wav,en tres días (+3) gracias
fechas1/train/fechas1_008201.wav,en tres días (+3)
fechas1/train/fechas1_008202.wav,por favor este viernes (5) que viene
